"offset","source","target","note"
"0x03715C","GF9v","",""
"0x03742C","u}Wh","",""
"0x037502","WVfh","",""
"0x0376F4","Vfh!","",""
"0x037B46"," u%RS","",""
"0x037DE6"," u%RS","",""
"0x038071","h(.h","",""
"0x0381F7","hB.hA","",""
"0x038443","G6&+G4=","",""
"0x038495","G:&+G8=","",""
"0x0388F5","r/h'","",""
"0x03914D","fh+V","",""
"0x0393EE","tRWj","",""
"0x0395A7","t2Vf","",""
"0x039B05","u+Wj","",""
"0x039B8B","u+Wj","",""
"0x039C4D","u+Wj","",""
"0x039CD5","u+Wj","",""
"0x039DC3","hx/j","",""
"0x039E00","h}/j","",""
"0x039FE3","u4h`","",""
"0x03A009","u8h`","",""
"0x03A121","RPfXfYf","",""
"0x03A1B6","t>HtE","",""
"0x03A83B","RPfXfYf","",""
"0x03AEDB","j`WV","",""
"0x03B0A1","~/-d","",""
"0x03B108","Ht5Htj","",""
"0x03B195","Ht^H","",""
"0x03B276","t/fh","",""
"0x03B3BF","|LpJH~","",""
"0x03B3C6","Ht)^_","",""
"0x03B97A","WVfh","",""
"0x03BFBC","&;7u=&;G","",""
"0x03C3CA","WVjd","",""
"0x03C8D6","Pjd&","",""
"0x03C9AB","t4HHt","",""
"0x03CB3C","fj j","",""
"0x03CB65","fj(j","",""
"0x03CBD7","fj(j","",""
"0x03CC81","fj(j","",""
"0x03CE22","09h`","",""
"0x03CF26","K?!j","",""
"0x03D151","4Ua#","",""
"0x03D1EE","TV $","",""
"0x03D47F","&97}:","",""
"0x03D91B","RR.+","",""
"0x03DBD6","hY#h","",""
"0x03DD73","-h\\VP","",""
"0x03E214","NA4Pj","",""
"0x03E2E7","hK0h","",""
"0x03E456","Lb6j","",""
"0x03E518","L#7W","",""
"0x03E558","P8RP","",""
"0x03E752","L]9W","",""
"0x03E75B","JL0;","",""
"0x03E8DA","X7RP","",""
"0x03EB3E","bM\\=RP","",""
"0x03EB5A","bMg=RP","",""
"0x03EBE0","Hta3","",""
"0x03ED6C","n+o<","",""
"0x03ED9B","HtDH","",""
"0x03EE89","ARPj","",""
"0x03EED4","HtOH","",""
"0x03EF47","n+>B","",""
"0x03EFE9","hCRP","",""
"0x03EFF1","BRPj","",""
"0x03F033","RPhDBhP","",""
"0x03F04F","MsB^","",""
"0x03F168","~>RP","",""
"0x03F1FC","n+n?","",""
"0x03F202"," hx=hP","",""
"0x03F336","l&yE","",""
"0x03F394","CFRPV","",""
"0x03F4C3","N=GP","",""
"0x03F4F9",":ARPV","",""
"0x03F51F","l&UG","",""
"0x03F5F6","5Hfh:","",""
"0x03F635","?HWV","",""
"0x03F656","aHRPf","",""
"0x03F6E5","HRPf","",""
"0x03F6FD","n+ I","",""
"0x03F714","h*2fh","",""
"0x03F75E","tpfj","",""
"0x03F7B0","H~-HtZH","",""
"0x03F807","n+dJ","",""
"0x03F825","LBJP","",""
"0x03F840","bMTERP","",""
"0x03F862","n+wJ","",""
"0x03F928","l&5K","",""
"0x03FAE6","%MRP","",""
"0x03FB25","BMRP","",""
"0x03FC27","l&9N","",""
"0x03FC58","$fbN","",""
"0x0400F1","RPfXfYf","",""
"0x040129",",RJS","",""
"0x040197",",RZN","",""
"0x040219","\\j)T","",""
"0x04022C","Vk5Tj","",""
"0x040257","j_Tj","",""
"0x040325","{-Uj","",""
"0x04032D","bU^_","",""
"0x040419","j!Vj","",""
"0x040560","PsiWj","",""
"0x0405A3","PsaQj","",""
"0x040A33","B}<\\j","",""
"0x040AAF","]h~3","",""
"0x040ADD","fhZ(","",""
"0x040AFA","fPh ","",""
"0x040AFF","h#^h","",""
"0x040B10","hM]h","",""
"0x040B17",":-$]","",""
"0x040B2F","fh>g","",""
"0x040B53",":-q]","",""
"0x040B62","fhFn","",""
"0x040BD0","]h`3j","",""
"0x040BE3","]h83j","",""
"0x040BF6","^h,3j","",""
"0x040C09","^hL3j","",""
"0x040C0F","hg^h","",""
"0x040C17","-+^h.^hx4j","",""
"0x040C2A","-6^h?^h","",""
"0x040C34",":-G^","",""
"0x040C3E","hT^ht3","",""
"0x040C45",":-\\^","",""
"0x040C5A",":-o^","",""
"0x040C66","hr^hB","",""
"0x040C6E","/z^h}^hP","",""
"0x040D2F","b$6_","",""
"0x040D43","hN_fj","",""
"0x040D4D","ja[ha_h","",""
"0x040D5F","$T+Sj","",""
"0x040D86","2""'_","",""
"0x040E9D","""cQ_","",""
"0x040F07","#z_j","",""
"0x040F1C",",#Gafh","",""
"0x04101B","z,5b","",""
"0x041033","JC<bj","",""
"0x04104D","hfbh","",""
"0x041065","h&ch","",""
"0x041079","z,;c","",""
"0x041113","b4cV","",""
"0x041139","z,|c","",""
"0x041145"," TPc","",""
"0x0412A4","WVfh","",""
"0x0412EA","hz\\h","",""
"0x041311","$T%efj","",""
"0x041323","r[=e","",""
"0x04133B","r[ie","",""
"0x041367","$Th_^_","",""
"0x0413B7","5f9F","",""
"0x041495","z,{b","",""
"0x0415EB","gh8G","",""
"0x041611","h&hhNE","",""
"0x041625","h:hh","",""
"0x041639","hNhh""","",""
"0x04164C","""hbhh","",""
"0x041661","hvhh","",""
"0x0416ED","ih6b","",""
"0x041713","h(ih","",""
"0x041727","h<ih","",""
"0x04173B","hbih","",""
"0x04174E","huih","",""
"0x0417B8","fjxh","",""
"0x0417D4","ih8G","",""
"0x041802","jhNE","",""
"0x041817","h/jh","",""
"0x04182E","hdah""","",""
"0x041845","h]jh","",""
"0x04185C","htjh","",""
"0x0418B2","fj`h","",""
"0x0418C6","fj>h","",""
"0x0418F9","kh6b","",""
"0x04190E","h&kh","",""
"0x041925","h=kh","",""
"0x04193C","hTkh","",""
"0x041953","h|kh","",""
"0x041978","fj<h","",""
"0x0419A9","hOih","",""
"0x041A0F","h#lhl","",""
"0x041A16","..+lf","",""
"0x041A41","r[Vl","",""
"0x041A54","8Til","",""
"0x041A67","8Tsl","",""
"0x041A9B","h05jWh","",""
"0x041C0F","zl^_","",""
"0x041C2B","H5fQ","",""
"0x041CF7","hZ5f","",""
"0x041D4D",",Wwo","",""
"0x041E18","l&+p","",""
"0x041E39","z5uE","",""
"0x041E73","Pfh@","",""
"0x041EF0","RRaq","",""
"0x041FA4","t59F","",""
"0x041FAC","v59F","",""
"0x0421FE","5m^_","",""
"0x042208","WVfh","",""
"0x04222B","l&;t","",""
"0x0422D3","`vRP","",""
"0x042361","t'fh","",""
"0x0423E0","WVfh","",""
"0x042561","fxRP","",""
"0x042594","WVfh","",""
"0x042748","WVfh","",""
"0x042751","l&`y","",""
"0x04276C","l&|y","",""
"0x042773","h3th","",""
"0x042883","t'fh","",""
"0x04297F","Z|<Bt","",""
"0x04299E","htyh(","",""
"0x042A09","ucWV","",""
"0x042A5E"," }&:","",""
"0x042BA3"," }&:","",""
"0x042BDD","%~RP","",""
"0x042BE8"," }&:","",""
"0x042C25","d~RP","",""
"0x042C34"," }&8","",""
"0x042CD5",",WHz","",""
"0x042CEC","Ht/HtXH","",""
"0x042D5D","Ht""HtO","",""
"0x042E3A","6*6^_","",""
"0x042E4B","Ht,HtIH","",""
"0x042F10",">,6^_","",""
"0x043065","tYHtdHtoHttHu~","",""
"0x043080","t68F","",""
"0x0432D0","&}&:","",""
"0x043344","&}&:","",""
"0x0433AD","&}&:","",""
"0x0433F7","&}&:","",""
"0x04353F","&}&:","",""
"0x0435D5","&}&:","",""
"0x04361D","&}&:","",""
"0x0436AB","tw<ds","",""
"0x04376A","tx<ds","",""
"0x043894","ds'Wf","",""
"0x043BE9","&}&:","",""
"0x0440D0","WVfhZ(","",""
"0x0440EF","fPh ","",""
"0x04412F","@Pfh","",""
"0x044818","@Pjc","",""
"0x04496D","@Pjc","",""
"0x044B74","un&8g","",""
"0x044E33","RPfh","",""
"0x044E8F","Htr3","",""
"0x044E9F","u%Pj","",""
"0x0450B4","tBfh","",""
"0x0450FD","hx7fj","",""
"0x045183","un&8d","",""
"0x045373","RPfh","",""
"0x0453CF","Htr3","",""
"0x0453DF","u%Pj","",""
"0x0455C5","t6fh","",""
"0x045CE0","RPhC","",""
"0x045DF3","RPhP","",""
"0x045FD6","RPVh;","",""
"0x0460CD","tkRP","",""
"0x046105","RPhS","",""
"0x04643B","RPWh","",""
"0x04646F","8PPPPP","",""
"0x0468A6","RPVh","",""
"0x046B62","WVfh","",""
"0x046C17","RPVh","",""
"0x046F47","u4RW","",""
"0x046FB6","WVfj","",""
"0x04726E","WVfh","",""
"0x0473BC","jBh3","",""
"0x047422","HtEHtjjL","",""
"0x047484","tDHtGHtJHtc","",""
"0x0474AC","tJHtMh","",""
"0x047727","t1VW","",""
"0x047871",";fh6","",""
"0x047893",";fh6","",""
"0x0478F7","h(;fh","",""
"0x047919","h/;fh","",""
"0x04793B","h8;fh6","",""
"0x04795D","hA;fh6","",""
"0x04797F","hL;fh","",""
"0x0479A1","hR;fh","",""
"0x0479C3","h[;fh6","",""
"0x0479E5","ha;fh6","",""
"0x047AAF","@Pfh","",""
"0x047B31","@Pfjpfh","",""
"0x047BDE","0}&:","",""
"0x0481A2","RPhhkh","",""
"0x048502","RPfh","",""
"0x048643","u)Pj","",""
"0x0486BD","RPfh","",""
"0x048AD5","RPfh","",""
"0x048B71","u)Pj","",""
"0x048E1C","RPVW","",""
"0x04923A","fjCfh","",""
"0x04929A","WVfj","",""
"0x0493C3","VWfh&","",""
"0x049481","Pfh&","",""
"0x0494CF","""=Pfh&","",""
"0x049513",">=Pfh&","",""
"0x049568","WVfh&","",""
"0x04959E","Z=Pfh&","",""
"0x0495C6","WVfh&","",""
"0x0495FC","v=Pfh&","",""
"0x04969E","WVfj","",""
"0x04988E","fj0fh&","",""
"0x049918","VWfh&","",""
"0x04993C","WVh\\","",""
"0x049C0C","jSh ","",""
"0x049C1C","h4>h+","",""
"0x049C43","hd@hO","",""
"0x049CE6",":}f&","",""
"0x049DBE","PWfXfYf","",""
"0x049DE2","fjxh.","",""
"0x049E0C","fPhl","",""
"0x049E30","h8GV","",""
"0x049E8D","hNEV","",""
"0x049EF1","fPh7","",""
"0x04A0E9","fj`h5","",""
"0x04A113","fPh^","",""
"0x04A1BD","fj>h","",""
"0x04A1E7","fPh2","",""
"0x04A22F","fPhu","",""
"0x04A253","h6bV","",""
"0x04A3F4","t8HtoH","",""
"0x04A5F6","WVfh","",""
"0x04A950","&8G!uB","",""
"0x04AD7C","D}f&","",""
"0x04AE2B","F}f&","",""
"0x04AF7B","h*Aj","",""
"0x04B065",":}f&","",""
"0x04B0A7","R>Ph","",""
"0x04B25B","Aj.f","",""
"0x04B3C3","Aj.f","",""
"0x04B52B","t|8F","",""
"0x04B7E5","6&Bfh","",""
"0x04B82B","6&Bfh","",""
"0x04B85F","6&Bfh","",""
"0x04B896","(Bf9F","",""
"0x04B8DC","6&Bh","",""
"0x04B908","6&Bfh","",""
"0x04BB6E","jPVj","",""
"0x04BB74","TVD ","",""
"0x04BC42","TVd ","",""
"0x04BC62","TVk ","",""
"0x04BD42","TVN!","",""
"0x04BDB5","fQ""3","",""
"0x04BE1F","""2""Z""t""","",""
"0x04BE27","""Z""2""","",""
"0x04BF85","HtpH","",""
"0x04BFD1",",RN%","",""
"0x04C14C","RR`%","",""
"0x04C2D8","RRD!","",""
"0x04C43A","RRN(","",""
"0x04C698"," tw&","",""
"0x04C795"," tt&","",""
"0x04C9E4","HtsH","",""
"0x04CAB6","b/RP","",""
"0x04CBA3","x1RP","",""
"0x04CC87","$?u+","",""
"0x04CD05","Y1^_","",""
"0x04CF71","HHtG","",""
"0x04D04C","c4^_","",""
"0x04D412","PhS8h","",""
"0x04D525","Pha9h","",""
"0x04D66E","p:~:","",""
"0x04D673",":~:~:","",""
"0x04D6EA","uDfh","",""
"0x04D70F","B;RPh","",""
"0x04D84A","@uf&","",""
"0x04D9AE","dr)&","",""
"0x04DA4E","W:RP","",""
"0x04DA63","dr,&","",""
"0x04DEDA"," t!&","",""
"0x04E096"," t!&","",""
"0x04E254","hwFh","",""
"0x04E2F1","uAfh","",""
"0x04E31A","$fXG","",""
"0x04E379","Ht8Htq","",""
"0x04E403","UIRP","",""
"0x04E40A","""HRP","",""
"0x04E4E2","n+!;","",""
"0x04E506","WVfh'","",""
"0x04E85A","vL9F","",""
"0x04E9C3","PkTN","",""
"0x04EA3F","qN9F","",""
"0x04EC35","*`cP","",""
"0x04EC49","WPPj","",""
"0x04EC57","lPPj","",""
"0x04EC9F","z{~L","",""
"0x04ECD2","h(Jh","",""
"0x04ED62","PkmQ","",""
"0x04EDAF","QRPh","",""
"0x04EDC2","QRPh","",""
"0x04EDD1","n+`T","",""
"0x04EDFC","$fwS","",""
"0x04F01C","GTRP","",""
"0x04F023","TTRP","",""
"0x04F054","lTRP","",""
"0x04F0CA","huHh","",""
"0x04F0FC","WVfhF","",""
"0x04F16F","Sj;S","",""
"0x04F177","fXfYf","",""
"0x04F792","hiXh","",""
"0x04F79A","cqXj","",""
"0x04F7DF","S\\RPf","",""
"0x04F852","hiUh","",""
"0x04FCEE","^fu^","",""
"0x04FEC6","-cRP","",""
"0x0500E4","dhT_","",""
"0x0500E9","zF;#","",""
"0x050239","MfRP","",""
"0x05024D","afRP","",""
"0x0503A4","seRP","",""
"0x050626","njfh","",""
"0x050721","t;=d","",""
"0x050875","t;=d","",""
"0x050A98","hBpP","",""
"0x050B62","noPjd","",""
"0x050D45","GF;v","",""
"0x050E0E","RRto","",""
"0x0515BA","(zRP","",""
"0x051628","ovRP","",""
"0x0516BD","zhzwf","",""
"0x0517EC","ha|h","",""
"0x0518C5","t+j2","",""
"0x05191D","t+jd","",""
"0x051975","t+j2","",""
"0x051A25","X}&8","",""
"0x051CDC","7|RP","",""
"0x051D19","WhPzh","",""
"0x051E58","rb-d","",""
"0x051F13","^}&8","",""
"0x0521C2","uVfh","",""
"0x05225C","u3Vf","",""
"0x0523BA","rDfh","",""
"0x0523D7","t'j#W","",""
"0x0524B5","sOfh","",""
"0x0524D2","t2j#W","",""
"0x052816","hd@h""","",""
"0x052831","hd@fj","",""
"0x052837","jChR","",""
"0x052849","hd@fj","",""
"0x052BD7","RPfXfYf","",""
"0x052BEE","vzPj","",""
"0x052C89","RPfXfYf","",""
"0x052CA0","vzPj","",""
"0x052D3A","RPfXfYf","",""
"0x052D51","vAPj","",""
"0x052F91","|UpSH~","",""
"0x052FAC","fj<h{","",""
"0x052FBF","RPfXfYf","",""
"0x053014","Ht!Ht*^","",""
"0x053076","Ht!Ht*^","",""
"0x0530A9","&!w%^","",""
"0x0530DE","Ht!Ht,","",""
"0x053115","&#G%^","",""
"0x053142","Ht!Ht*^","",""
"0x0531A4","Ht!Ht*^","",""
"0x0531CB","&!w!^","",""
"0x0531D7","&!w'^","",""
"0x05320C","Ht!Ht,","",""
"0x053235","&#G!^","",""
"0x053243","&#G'^","",""
"0x053270","Ht!Ht*^","",""
"0x0532D2","Ht!Ht*^","",""
"0x0532F9","&!w#^","",""
"0x053305","&!w)^","",""
"0x05333A","Ht!Ht,","",""
"0x053363","&#G#^","",""
"0x053371","&#G)^","",""
"0x0533C8","fj<h1","",""
"0x0533DA","RPfXfYf","",""
"0x053477","j<h,","",""
"0x053488","RPfXfYf","",""
"0x053786","RPfXfYf","",""
"0x053A4A","RPfXfYf","",""
"0x053F17","RPfXfYf","",""
"0x0540DF","d}&:","",""
"0x0541B4","h6bf","",""
"0x054365","RPWV","",""
"0x054406","d}&8","",""
"0x054476","RPfXfYf","",""
"0x05450D","RPfXfYf","",""
"0x054781","u'RW","",""
"0x054AA1","hNEf","",""
"0x054AAD","RPfXfYf","",""
"0x054C03","d}&:","",""
"0x054C42","d}&:","",""
"0x054D87","RPfXfYf","",""
"0x054E05","RPfXfYf","",""
"0x054FA5","RPfXfYf","",""
"0x054FE3","RPfXfYf","",""
"0x055345","fj#h|","",""
"0x055357","RPfXfYf","",""
"0x05554F","<'si*","",""
"0x05588D","h8Gf","",""
"0x055899","RPfXfYf","",""
"0x055C1B","& @""^","",""
"0x055C36","@""""F","",""
"0x055C81","& G1","",""
"0x055CEE","& G1","",""
"0x055D3E","& G1","",""
"0x055D7F","fj;h","",""
"0x055D91","RPfXfYf","",""
"0x055F07","t-Vj","",""
"0x055F67","t-Vj","",""
"0x055FD9","t?Vj","",""
"0x05604F","t?Vj","",""
"0x056175","t<Pj","",""
"0x056785","fj-h","",""
"0x056797","RPfXfYf","",""
"0x0568B9","RPWV","",""
"0x05691D","RPWV","",""
"0x056C98","u<Wf","",""
"0x057049","d}&:","",""
"0x057090","d}&:","",""
"0x0574FB","fj'h","",""
"0x05750D","RPfXfYf","",""
"0x0583E4","&9?u","",""
"0x058454","tekF","",""
"0x05847D","r-9F","",""
"0x0588C3","uA9v","",""
"0x05892A","u&VW","",""
"0x0589DA","H~5^_","",""
"0x058AE9","u&^_","",""
"0x058E34","w;WV","",""
"0x058F0F","<<s%fh","",""
"0x058F66","<<s#fh","",""
"0x05906E","H|TpRH~","",""
"0x059076","H|L-","",""
"0x05907E","H|DH","",""
"0x059250","H|=p;H~v","",""
"0x0593DF","&8D""u","",""
"0x059415","H|QpOH~","",""
"0x05941D","H|IH~5","",""
"0x05952F","<<s fh","",""
"0x0597F3"," u$&","",""
"0x0598CF","t;Ph8","",""
"0x059940","Sj;SVfXfYf","",""
"0x059978","tQPh","",""
"0x059A04","tMPh!","",""
"0x059AE9","tq<ds-","",""
"0x059B10","@!RPW","",""
"0x059B46","vAo!","",""
"0x059C17","t"":F","",""
"0x059CC8","*B\\#","",""
"0x059D09",":#RP","",""
"0x059DE8","u>9v","",""
"0x059FA4","WVfjFf","",""
"0x05A51D","RR0+","",""
"0x05A72E","Fsi&","",""
"0x05A7CE","WVfjF","",""
"0x05A7FE","Wj;WVfXfYf","",""
"0x05AAB0","WVfh","",""
"0x05AB7B","d2RP","",""
"0x05AD26","ds'fj","",""
"0x05AD2F","VfXfYf","",""
"0x05AEFE","M5RP","",""
"0x05B019","VfXfYf","",""
"0x05B056","RRj6","",""
"0x05B19E","vAo%","",""
"0x05B426","WVfh","",""
"0x05B4A3","ds&f","",""
"0x05B5C3","r <3","",""
"0x05B67F","g5:G","",""
"0x05B9DE","WVfhT","",""
"0x05BC51","{BRP","",""
"0x05BC7B","DCRP","",""
"0x05BE2D","r}k^","",""
"0x05C03F","@t.&","",""
"0x05C364","I<Eu8","",""
"0x05C564","K<Eu1","",""
"0x05C571","G&@t","",""
"0x05C63D","HLRP","",""
"0x05C649","MRPh","",""
"0x05C7B4","&95r]V","",""
"0x05C982","ZK:F","",""
"0x05CB1D","5Q^_","",""
"0x05CB35","TQ^_","",""
"0x05CC05",",RjR","",""
"0x05CC76",",RdD","",""
"0x05D033","[V:F","",""
"0x05D11D","5W8F","",""
"0x05D218","VeWY","",""
"0x05D24B","0}gL","",""
"0x05D254","uw;V","",""
"0x05D28A",",R'Y","",""
"0x05D363","RPfXfYf","",""
"0x05D3F6","QZRP","",""
"0x05D5C5","<I&8E","",""
"0x05D720"," t=&","",""
"0x05D73A","8S0^","",""
"0x05D7E5","fh(#","",""
"0x05D8AB","gE_Wfh","",""
"0x05D8EE","Pfhd","",""
"0x05D916","l&$_","",""
"0x05D946","XWfhd","",""
"0x05D9E1","w-+F","",""
"0x05DA9E","`RPf","",""
"0x05DAE1","`RPf","",""
"0x05DAF7","PhDah","",""
"0x05DB04","n+}a","",""
"0x05DB2B","6aRPf","",""
"0x05DB42","Phoah(","",""
"0x05DB56","aaRP","",""
"0x05DD8C","8S3d","",""
"0x05DE50",",R`d","",""
"0x05DF22",",R2e","",""
"0x05DF8E","8S.]","",""
"0x05E0B0","fRPf","",""
"0x05E0FA","Ph8gh","",""
"0x05E107","n+Fg","",""
"0x05E1A3","QVQV","",""
"0x05E357","fjFf","",""
"0x05E4FD","?k^_","",""
"0x05E627","vljd","",""
"0x05E74C","Sj;SVfXfYf","",""
"0x05E867","|nfj","",""
"0x05E972","WVfj","",""
"0x05E97F","hQph","",""
"0x05E9C8","hoph","",""
"0x05EA4F","J?WpV","",""
"0x05EADC","WVfh","",""
"0x05EAE4","hTqh","",""
"0x05EB3D","u!;V","",""
"0x05EC05","E;;F","",""
"0x05EC16","D,;F","",""
"0x05EC54","~Z9V","",""
"0x05ED1C","|sRP","",""
"0x05ED23","8tRPh","",""
"0x05ED7C","1tRP","",""
"0x05EE06","n+vt","",""
"0x05EE14","Ht5Htd","",""
"0x05EE31","_tRP","",""
"0x05EE38","ftRP","",""
"0x05EE98","QuRP","",""
"0x05EF8B",",R(v","",""
"0x05F02F",",Rzr","",""
"0x05F112","fXfYf","",""
"0x05F189","0xRP","",""
"0x05F1B4","Ph(sh","",""
"0x05F1C1","n+5s","",""
"0x05F565","vJjd","",""
"0x05F59E","@t!&","",""
"0x05F688","8Tl{","",""
"0x05F715","l&'}","",""
"0x05F860","j~Pf","",""
"0x05FD6F","W}RP","",""
"0x06074C","Qj@f","",""
"0x0607AD","fj8j","",""
"0x06082D","fjpj(f","",""
"0x060899","fj8j","",""
"0x060919","fjpj","",""
"0x0609AB","fj8j","",""
"0x060B47","hd@h}qh","",""
"0x060C4D","WVh_","",""
"0x060DD6","fhP8","",""
"0x060F98","Ht!HtH","",""
"0x0611B1","hd@fj","",""
"0x061280","fXfYf","",""
"0x061393","D,;F","",""
"0x06153F","D,;F","",""
"0x0616FC","E,;F","",""
"0x061AA0",":)Ph","",""
"0x061AAB","Y)Pj","",""
"0x061ACF","5)Pj","",""
"0x061B24","t$h4","",""
"0x061DC9","P2fh","",""
"0x061DE4","tAfhB","",""
"0x0622D7","Ht$H","",""
"0x062652","I t6","",""
"0x062715","Ht(Ht-HtzH","",""
"0x062A40","v8Pj","",""
"0x062C4D","tnRS","",""
"0x062C7B","E;;F","",""
"0x062C80","v;9v","",""
"0x062C88","D,;F","",""
"0x062CFC","E;;F","",""
"0x062D0D","D,;F","",""
"0x062DCB","E;;F","",""
"0x062DDC","D,;F","",""
"0x062EC4","E;;F","",""
"0x0630E5","t:kF","",""
"0x063131","t<kF","",""
"0x063183","fh0\\","",""
"0x063315","t?< t5r","",""
"0x0635C2","fXfYf","",""
"0x06382B","t'RP","",""
"0x063895","fj;+","",""
"0x0638A2","fXfYf","",""
"0x0639C1","fj;+","",""
"0x0639CE","fXfYf","",""
"0x063AB6","t;RP","",""
"0x063C52","WVfh'a","",""
"0x063CE2","RPfh","",""
"0x0647B8","tzfhB","",""
"0x064AB1","Ht2Ht","",""
"0x064AD0","D PhR","",""
"0x064B09","E PV","",""
"0x064B91","E PV","",""
"0x064BAD","E0PV","",""
"0x064C18","u0RP","",""
"0x064CDC","P2fh","",""
"0x064CF5","t?fhB","",""
"0x064DB9","Vfh@","",""
"0x06516A","HHt""","",""
"0x06571E","tBw`","",""
"0x06673A","Pjdf","",""
"0x066899","t?jd","",""
"0x06695B","fj;+","",""
"0x066964","fXfYf","",""
"0x066A22","@u?jd","",""
"0x066E82","t(<dr$*","",""
"0x067122","tJ=d","",""
"0x06716D","GF;v","",""
"0x06743C","P2fh","",""
"0x067465","RPj>","",""
"0x067876","tPVj","",""
"0x067913","u#;V","",""
"0x067CDC","WVf+","",""
"0x067E0F","dr""f","",""
"0x067F24","HtKHuk","",""
"0x068058","HtKHth","",""
"0x06851C","RRH!","",""
"0x0685E1","RRd""","",""
"0x0686C7","hY#h","",""
"0x068766","t#:F","",""
"0x06889B","%*%B%","",""
"0x068961","t-hp","",""
"0x068A10","7h{&h","",""
"0x068A1D","n+h&","",""
"0x068A5E","Phm&h","",""
"0x068BFA","l&""(","",""
"0x068CBE","h7)h","",""
"0x068CEA","_*RP","",""
"0x068CFF","n+?)","",""
"0x068D35","7h^)h","",""
"0x068D3D","n+X)","",""
"0x068D56","l&q)","",""
"0x068D5D","h`&h","",""
"0x068DA3","hd@h","",""
"0x068FC8","WVfh","",""
"0x0692C6","n+o/","",""
"0x06940A","l&20","",""
"0x069480",":+RP","",""
"0x069487","c1RP","",""
"0x069510","n+(1","",""
"0x069563","o1fj","",""
"0x06956F","{1fj","",""
"0x069690","WVfh","",""
"0x0696A2","4h8/fj","",""
"0x069824","@.fh","",""
"0x069967","3/^_","",""
"0x0699CC","v7RPh","",""
"0x0699DF","hiRhS6h","",""
"0x069A0D","l&46","",""
"0x069A4B","l&_6","",""
"0x069B0A","l&;7","",""
"0x069B9E","WVfh","",""
"0x069BB0","8hl5fj","",""
"0x069C86","hK3h","",""
"0x069E47","l&l:","",""
"0x069F2D","l&U;","",""
"0x069F98","e<RP","",""
"0x06A352",":-p?","",""
"0x06A584","Bfh)","",""
"0x06A5C5","t%Wj(*","",""
"0x06A5EC","fjPj","",""
"0x06A5F5","8TLB","",""
"0x06A60B",",B^_","",""
"0x06A620","l&6B","",""
"0x06A64A","8TbB","",""
"0x06A660","8TxB","",""
"0x06A73D",",W^=","",""
"0x06A92E",":EVj","",""
"0x06A947","fj0&","",""
"0x06A958","RPfXfYf","",""
"0x06AD0F","bGJfh","",""
"0x06AD56","0}fI","",""
"0x06AD66","sDfh","",""
"0x06B1CC","hADh","",""
"0x06B1E0","WVfh","",""
"0x06B1F2",">hFMfj","",""
"0x06B20E","0}XI","",""
"0x06B2B9","u5;V","",""
"0x06B346","h]Oh","",""
"0x06B35C","heOh","",""
"0x06B364","hZQh","",""
"0x06B623","QSRP","",""
"0x06B62A","qRPj","",""
"0x06B630",",R;R","",""
"0x06B9B8","WVfh","",""
"0x06B9CA","MhJPhGOh","",""
"0x06BA9C","WVfh","",""
"0x06BAAE","WhJPh","",""
"0x06BB9A","WVfh","",""
"0x06BBAC","UhJPh","",""
"0x06BBF1","Sj;WVfXfYf","",""
"0x06BC8A","b2Rfj","",""
"0x06BC9F","~qUY","",""
"0x06BD06","t""9~","",""
"0x06BDC0","WVfj","",""
"0x06BEDA","r[RP","",""
"0x06C1C5","0}E^","",""
"0x06C362","m_Pf","",""
"0x06C3F8",";]^_","",""
"0x06C5F2","n+7^","",""
"0x06C60A","WVfj","",""
"0x06C674","HtqH","",""
"0x06C912","~eRP","",""
"0x06C9EC","PfRP","",""
"0x06C9F3","jfRP","",""
"0x06C9FC","n+^f","",""
"0x06CC01","hghh","",""
"0x06CC06","fhPbh`","",""
"0x06CCC9","0iRP","",""
"0x06CE4B","h&khphh","",""
"0x06CF5B","tK<ds","",""
"0x06CFC7","fj<+","",""
"0x06CFD0","fXfYf","",""
"0x06CFF2","Vj0VWfXfYf","",""
"0x06D25E","WVfh","",""
"0x06D26E","hLjh","",""
"0x06D273","lhGoh","",""
"0x06D282","tofhF","",""
"0x06D346","hWoh","",""
"0x06D405","hvph","",""
"0x06D429","qpRP","",""
"0x06D472","pRPh","",""
"0x06D4A3","pRPhRjhd","",""
"0x06D54C","WqRP","",""
"0x06D5C6","8sRP","",""
"0x06D5D8","UsRP","",""
"0x06D61B",":-(r","",""
"0x06D651","rfh?","",""
"0x06D6D2","Afh@","",""
"0x06D6DA","l&Fs","",""
"0x06D6E5","sfh?","",""
"0x06D755","}mRP","",""
"0x06D79E","hunh","",""
"0x06D7C1","hath","",""
"0x06D7D3","Rtfh","",""
"0x06D8C1","LqRP","",""
"0x06D91F","uhjt","",""
"0x06DA71","Ht6HtG","",""
"0x06DAF2","WVfj","",""
"0x06DCF3","h""yh","",""
"0x06DD1A","l&<y","",""
"0x06DD48","l&cy","",""
"0x06DE12","Xfh*","",""
"0x06DEEB","h,XWj*","",""
"0x06E05C","h|RPV","",""
"0x06E0E3","hKvh$","",""
"0x06E123","tYhD","",""
"0x06E12A","yfhP","",""
"0x06E7C4","X}RP","",""
"0x06E7CB","x~RP","",""
"0x06E86A","WVfj","",""
"0x06E877","h&}h","",""
"0x06E8C0","HtyH","",""
"0x06E900","t-RP","",""
"0x06E978","tHRP","",""
